"group","horizon","beta_slack","se_slack","beta_exp","se_exp","pval_diff","fs_f_stat","n","ci90_lo_slack","ci90_hi_slack","ci90_lo_exp","ci90_hi_exp","ci68_lo_slack","ci68_hi_slack","ci68_lo_exp","ci68_hi_exp"
"EL",4,2.93593707264377,1.5152887476344,5.78246843530772,1.463946984345,0.175802469412567,5.79380139748465,108,0.443287082785182,5.42858706250235,3.37427564606019,8.19066122455526,1.42064832500937,4.45122582027816,4.31852145096272,7.24641541965273
"EL",5,2.75103633397932,1.20107319233636,3.6878440785888,1.07173824720217,0.519906448012722,7.63403759795725,107,0.775270932586007,4.72680173537263,1.92483466194123,5.45085349523638,1.54996314164296,3.95210952631568,2.61610583138663,4.75958232579098
"EL",6,2.37783972476434,0.806166641260218,3.71776754777094,0.908765976796798,0.182947368103161,11.9361668539608,106,1.05169559989128,3.70398384963739,2.2228475159402,5.21268757960167,1.57167308350412,3.18400636602455,2.80900157097414,4.62653352456773
"EL",7,3.17106552099547,0.575448907421504,4.37074528588487,1.17812395405897,0.286439614124031,8.06664945104071,105,2.2244520682871,4.11767897370385,2.43273138145786,6.30875919031187,2.59561661357397,3.74651442841698,3.1926213318259,5.54886923994383
"EL",8,4.43174869441554,1.26821971282857,4.48458640575469,0.617606584375617,0.964343886708158,5.76179336453339,104,2.34552726681254,6.51797012201854,3.4686235744568,5.50054923705257,3.16352898158697,5.69996840724411,3.86697982137907,5.1021929901303
"EL",9,3.49535028628899,0.90230087206122,4.8478510402145,0.725181377167676,0.061171760970336,7.63535068518004,103,2.01106535174828,4.9796352208297,3.65492767477368,6.04077440565533,2.59304941422777,4.39765115835021,4.12266966304683,5.57303241738218
"EL",10,4.13027190155794,0.971225060906507,4.07860338717327,0.633504665883631,0.960951813547096,4.9560076238539,102,2.53260667636673,5.72793712674914,3.0364882117947,5.12071856255185,3.15904684065143,5.10149696246444,3.44509872128964,4.7121080530569
"EL",11,3.72087592837961,1.045164825693,3.4297734407235,0.743419749323747,0.747878536795873,4.86351183125813,101,2.00157979011462,5.4401720666446,2.20684795308594,4.65269892836107,2.67571110268661,4.76604075407261,2.68635369139976,4.17319319004725
"EL",12,3.10413774915784,0.707395267351838,4.51343208449962,0.629935103079283,0.0525221728431767,5.58737889534109,100,1.94047253436407,4.26780296395161,3.4771888399342,5.54967532906504,2.396742481806,3.81153301650968,3.88349698142034,5.1433671875789
"HR",0,0.328633333439546,0.566541006046719,-0.339346174324013,0.833435244219821,0.527666297139142,134620899798208710192840918958080,96,-0.603326621507307,1.2605932883864,-1.71034715106562,1.03165480241759,-0.237907672607173,0.895174339486265,-1.17278141854383,0.494089069895809
"HR",1,0.986099336784828,1.33876099079298,-3.1469147376089,2.54354514087363,0.0560898914661179,18.5247200303882,95,-1.21616249306962,3.18836116663928,-7.33104649434603,1.03721701912822,-0.352661654008151,2.32486032757781,-5.69045987848254,-0.603369596735273
